region,activitydate,croptype,irrigationhours,fertilizer_amount,anomaly_score,is_anomaly,anomaly_reason
unknown,,Maize,,6.9542955128787165,0.003479100037702909,False,Normal activity pattern
 south,, wheat ,0.4085175850056992,88.5629082058791,0.005840374001410464,False,Normal activity pattern
North,,Rice,9.714809644686149,97.43186823331745,0.0068310985805279945,False,Normal activity pattern
unknown,,Wheat,2.039984139306398,11.136423331316504,0.006785363365644059,False,Normal activity pattern
 south,2023-09-09,Cotton,2.8362427199903717,79.89026314647487,0.008500661782884333,False,Normal activity pattern
North,,Wheat,11.57429475300438,66.8516259201279,0.019306503509036177,False,Normal activity pattern
North,,Wheat,6.061025401473498,0.3804100257349119,0.01577569081078356,False,Normal activity pattern
North,2023-06-10,Cotton,9.314970216686286,69.22353397399387,0.004552633759840385,False,Normal activity pattern
West ,,Rice,8.164625716765464,,0.005095280962798321,False,Normal activity pattern
North,,Rice,11.167389622872657,61.38357262283007,0.007672407773875345,False,Normal activity pattern
West ,,Maize,8.481295522541803,58.86525206216605,0.010041875836448999,False,Normal activity pattern
North,,Cotton,5.34585395280153,51.29135840364722,0.07046112127694171,True,Missing activity date
 south,,Wheat,0.7739098132447402,62.28620856679179,0.0053082237474096905,False,Normal activity pattern
West ,2023-07-24,Wheat,1.0032666057954245,,0.012265341478737146,False,Normal activity pattern
unknown,,Wheat,3.8005703722565305,68.32489844196957,0.00813325847614077,False,Normal activity pattern
unknown,,Maize,10.976837977961717,,0.0027309684680979496,False,Normal activity pattern
 south,2023-11-14,Wheat,6.55214548823742,16.770568062996816,0.007534879241739456,False,Normal activity pattern
North,, wheat ,2.28407958237584,38.50783098544278,0.01814411884297562,False,Normal activity pattern
 south,2023-07-06,Rice,4.161664376365995,89.05858708231261,0.015552820518739519,False,Normal activity pattern
North,2023-05-06,Maize,,53.96125960167622,0.004211994966445198,False,Normal activity pattern
West ,, wheat ,11.408359511896222,24.931036078451807,0.007494812383057936,False,Normal activity pattern
West ,2023-05-08,Maize,2.865362999176772,21.35495418431641,0.008490411566205225,False,Normal activity pattern
 south,,Wheat,0.2596289918571943,70.29513295120263,0.006530618327462379,False,Normal activity pattern
EAST,,Rice,9.250965603752844,36.37932252854302,0.012972900757570183,False,Normal activity pattern
 south,, wheat ,0.9833170800583452,31.11786403990272,0.015216460415369282,False,Normal activity pattern
West ,,Cotton,0.2935333568019742,,0.005403972210959229,False,Normal activity pattern
EAST,, wheat ,0.7161289808329405,98.84888217104636,0.0066998468093413255,False,Normal activity pattern
unknown,2023-11-03,Cotton,11.94396537851399,59.97932781603977,0.009503368186595917,False,Normal activity pattern
North,,Maize,3.594818114997362,86.90329922621231,0.007492500256922052,False,Normal activity pattern
EAST,2023-03-11,Cotton,0.4629155056743528,99.17320923049584,0.05803391362556043,True,Unusual high fertilizer-to-irrigation ratio (214.2kg/h)
 south,2023-12-28,Wheat,8.292329042717292,49.42150934034964,0.006272635895030909,False,Normal activity pattern
 south,,Wheat,8.923508361305638,30.164526645347955,0.010076251286306293,False,Normal activity pattern
EAST,2023-08-10, wheat ,2.3411610805043,55.00203236523862,0.1576121254233369,True,Statistical outlier in local neighborhood (score: 0.158)
West ,2023-03-04, wheat ,3.662941892363419,70.27411991388185,0.006802449912902131,False,Normal activity pattern
West ,,Rice,2.571933223125736,40.09752947720956,0.02438445841359782,False,Normal activity pattern
West ,,Wheat,8.670881343422689,,0.004008228447864415,False,Normal activity pattern
North,2023-02-12, wheat ,11.644635072565928,46.79120776956579,0.005970383678793767,False,Normal activity pattern
West ,,Maize,4.151618694189255,34.5555975581694,0.009450017451078874,False,Normal activity pattern
North,,Rice,6.470366250172104,63.40305376187298,0.005864124211851118,False,Normal activity pattern
North,2023-09-23,Rice,10.233306765273731,49.51408788317234,0.004077844164146138,False,Normal activity pattern
West ,,Rice,10.673974973878911,20.61845097545043,0.004301216295789612,False,Normal activity pattern
 south,,Rice,1.7422339302840757,69.95143762932811,0.00831050103082176,False,Normal activity pattern
EAST,2023-01-20,Rice,6.494418303287394,69.34647584527612,0.004246856302724145,False,Normal activity pattern
West ,, wheat ,2.0585706240874093,33.91256613664074,0.0045888481773687095,False,Normal activity pattern
 south,,Maize,2.156215322740295,36.47762358834983,0.014615317086419166,False,Normal activity pattern
EAST,,Rice,2.2181738277472225,96.31558725168868,0.011849399656575832,False,Normal activity pattern
North,,Rice,10.496904038177073,93.927515958949,0.0014946399805143562,False,Normal activity pattern
West ,2023-12-30, wheat ,3.9118526220609,72.38558874216781,0.007145684088141313,False,Normal activity pattern
unknown,,Cotton,7.710710110483486,,0.007754176528965484,False,Normal activity pattern
EAST,2023-03-16,Rice,8.68370956427322,,0.013037835869832093,False,Normal activity pattern
unknown,, wheat ,11.252855105820084,56.97004971584777,0.01620302903724924,False,Normal activity pattern
West ,2023-05-24, wheat ,2.074130428063489,62.40566310826541,0.007764347028526353,False,Normal activity pattern
North,, wheat ,1.2354742294441683,84.24468778735607,0.005941676721843314,False,Normal activity pattern
unknown,2023-04-27,Cotton,9.802116841521087,6.229838503485629,0.010228994453069129,False,Normal activity pattern
unknown,, wheat ,0.4459867312927752,16.96693870590681,0.012184372561588663,False,Normal activity pattern
North,2023-11-30, wheat ,11.279839327783296,,0.00847039513131298,False,Normal activity pattern
EAST,,Cotton,0.6951158516968139,,0.008721110516406338,False,Normal activity pattern
North,2023-03-09, wheat ,2.4911311766879107,26.721588159041257,0.014731737176333914,False,Normal activity pattern
EAST,,Wheat,11.293908346990628,48.22218481427344,0.007541778542666577,False,Normal activity pattern
unknown,,Maize,0.6032830130764717,61.39995393447162,0.007108243088280508,False,Normal activity pattern
unknown,,Maize,3.2741472022267484,72.62144622959826,0.006187881025385478,False,Normal activity pattern
 south,,Maize,6.573594062667287,4.223582071357591,0.00857729331480439,False,Normal activity pattern
North,, wheat ,6.647935260499569,82.02325862989433,0.006351672146667542,False,Normal activity pattern
North,2023-07-24,Rice,3.4885894077868915,13.835815611682566,0.006290111717471403,False,Normal activity pattern
EAST,2023-05-02,Maize,,59.28572631393955,0.0033634313600898746,False,Normal activity pattern
West ,,Cotton,3.3705654827880944,11.335874129834146,0.004089105804128912,False,Normal activity pattern
unknown,2023-09-08,Rice,0.0958229163315325,33.05711264035167,0.011415145024602502,False,Normal activity pattern
 south,,Maize,5.540347466961087,88.15184723633664,0.0032814110000021213,False,Normal activity pattern
EAST,,Wheat,2.910516915610455,1.813111229765396,0.006465435844250411,False,Normal activity pattern
North,,Cotton,10.96718629366231,70.1943655291199,0.006078952730215859,False,Normal activity pattern
EAST,, wheat ,,22.852857037222485,0.007285771271563268,False,Normal activity pattern
West ,,Wheat,5.30089629571714,2.436402133103588,0.010451923326268986,False,Normal activity pattern
North,2023-03-26, wheat ,4.907851416836545,57.60387296565982,0.004903789736872111,False,Normal activity pattern
unknown,,Maize,4.299152084279939,22.42567096699313,0.006937146211108969,False,Normal activity pattern
North,,Rice,11.37769052348626,37.45510574117437,0.007653519338807535,False,Normal activity pattern
North,2023-10-12,Maize,8.41277348802324,10.84603921495595,0.0058849673558556415,False,Normal activity pattern
unknown,,Wheat,9.165046568018395,12.376454871202911,0.0036730291780798785,False,Normal activity pattern
 south,,Rice,11.05249586366405,42.79713009912695,0.027859512957666976,False,Normal activity pattern
unknown,,Wheat,9.216537933099287,88.87776757987467,0.0027137697324335353,False,Normal activity pattern
 south,,Wheat,4.385428551554499,48.39028720783224,0.004842627318443649,False,Normal activity pattern
North,,Cotton,5.472544010935479,45.0036814437704,0.0672551734623631,True,Missing activity date
North,,Cotton,4.975751079152955,1.570807004387942,0.01093437156967103,False,Normal activity pattern
EAST,,Wheat,1.2030360824278596,,0.011760505534131438,False,Normal activity pattern
EAST,,Cotton,1.9224412697509592,71.47611047807794,0.00952310649595245,False,Normal activity pattern
West ,,Wheat,10.468805656768058,77.64632976547733,0.003438319093143294,False,Normal activity pattern
EAST,2023-08-30,Wheat,2.609155554941115,30.055039798367822,0.007743929931698812,False,Normal activity pattern
 south,,Rice,,59.5877184602274,0.006205854980607106,False,Normal activity pattern
EAST,, wheat ,,24.457647437846617,0.005677512149973918,False,Normal activity pattern
 south,2023-06-09,Cotton,9.934162005574208,91.30069529189132,0.07376137409547967,True,Statistical outlier in local neighborhood (score: 0.074)
North,2023-02-28,Wheat,0.8134732381842995,49.15625076213126,0.009054636267884941,False,Normal activity pattern
 south,2023-11-09,Cotton,4.1162208399129145,24.847876452231844,0.00556735640410555,False,Normal activity pattern
 south,,Wheat,4.786112045031784,,0.005685706369212173,False,Normal activity pattern
unknown,2023-06-26, wheat ,11.142739825237184,,0.008037244658999132,False,Normal activity pattern
North,2023-08-06,Wheat,7.489531031114236,,0.004260047052834448,False,Normal activity pattern
West ,,Rice,5.102347240730147,,0.02226553663425246,False,Normal activity pattern
North,,Wheat,10.596629765685048,50.60193825214684,0.004926122913975983,False,Normal activity pattern
EAST,, wheat ,11.848109209701152,15.983996024854664,0.008156805467286365,False,Normal activity pattern
West ,2023-03-15, wheat ,1.2187899443351489,52.18835411370976,0.06480771556548692,True,Statistical outlier in local neighborhood (score: 0.065)
EAST,2023-10-07,Cotton,3.69874652229061,16.77259240233798,0.006030850990651704,False,Normal activity pattern
 south,,Wheat,7.835570093265133,40.51813076944948,0.014794211663333612,False,Normal activity pattern
North,2023-04-01, wheat ,4.952121545107068,37.93203062730379,0.00535392821144387,False,Normal activity pattern
EAST,2023-08-14,Wheat,3.0161848017555046,96.63681684274316,0.011372125812738276,False,Normal activity pattern
 south,,Cotton,0.1496733113678079,,0.006609429393319544,False,Normal activity pattern
West ,,Wheat,10.157499303555635,11.10161138766893,0.0045532683719943234,False,Normal activity pattern
unknown,,Wheat,9.51153891863276,14.218266628481569,0.0023798698310848465,False,Normal activity pattern
unknown,,Rice,0.8493767469703126,77.39300944748635,0.006377276638679041,False,Normal activity pattern
unknown,2023-09-06,Cotton,5.832663883280728,,0.0055406150022301315,False,Normal activity pattern
North,,Cotton,10.192482789790672,84.53454641897217,0.0022264285514327353,False,Normal activity pattern
West ,2023-09-10,Maize,1.9996766889153936,88.65239913872568,0.008810423147807445,False,Normal activity pattern
unknown,,Rice,1.2030446400126418,,0.005515555896230984,False,Normal activity pattern
EAST,2023-11-07,Rice,2.005777464471666,44.45492959506583,0.005602578909962963,False,Normal activity pattern
 south,2023-08-15,Wheat,,85.76627428244562,0.009486753132797343,False,Normal activity pattern
EAST,,Rice,8.754007869896999,7.795725919122409,0.00566032090928581,False,Normal activity pattern
unknown,2023-07-04,Maize,10.30742251355758,57.64952852530121,0.006140381538706996,False,Normal activity pattern
unknown,, wheat ,4.83726252040934,95.7591778805963,0.005591267713476622,False,Normal activity pattern
unknown,,Cotton,9.499097518984746,72.47699984601546,0.0042257460586777595,False,Normal activity pattern
unknown,, wheat ,6.872994952923461,13.44747835120631,0.005115143325519322,False,Normal activity pattern
 south,, wheat ,2.707638694460952,0.952314368043139,0.012507164485591638,False,Normal activity pattern
 south,, wheat ,0.9138834457617504,88.2164721366663,0.00446618463881876,False,Normal activity pattern
EAST,, wheat ,3.4382567549548155,59.41695399428506,0.009538556025000866,False,Normal activity pattern
 south,,Rice,,8.602801983150233,0.0015108941767417727,False,Normal activity pattern
EAST,,Maize,5.936143511043026,86.3402405814324,0.002899005779262942,False,Normal activity pattern
North,,Rice,4.635962307122275,7.327087121635056,0.004000545525813859,False,Normal activity pattern
North,2023-04-11,Cotton,7.00219157098004,,0.0038231780367459223,False,Normal activity pattern
North,,Maize,11.689638058976088,66.63281020202038,0.008052607525895539,False,Normal activity pattern
North,,Maize,,0.0699662737978612,0.008641561534586728,False,Normal activity pattern
EAST,2023-12-09, wheat ,1.0352565806188414,16.593353556085066,0.008096107577541978,False,Normal activity pattern
unknown,, wheat ,7.800293683533022,51.05197164246253,0.0028506077632068916,False,Normal activity pattern
unknown,, wheat ,1.083417178305929,92.16651260823332,0.005446903032843342,False,Normal activity pattern
unknown,2023-11-16,Cotton,,43.07357079679348,0.004595683401909523,False,Normal activity pattern
EAST,,Cotton,0.2664508938447478,29.07274715961743,0.010235385781593997,False,Normal activity pattern
unknown,,Maize,9.037755836277109,90.07126502271696,0.002557853779226238,False,Normal activity pattern
West ,2023-10-09,Wheat,4.638117145472446,55.88614972360685,0.004747522722321373,False,Normal activity pattern
EAST,,Maize,10.711022021704949,32.90332362931766,0.0043308900770220315,False,Normal activity pattern
EAST,2023-12-04,Wheat,4.039946858174545,69.48448037169537,0.009428216268256406,False,Normal activity pattern
EAST,2023-02-05,Cotton,2.3315789309280373,20.91222084261708,0.007394120417733574,False,Normal activity pattern
North,,Cotton,4.126706339886516,,0.00518638228156354,False,Normal activity pattern
unknown,,Maize,4.17454070891426,,0.007389549985348576,False,Normal activity pattern
unknown,,Wheat,7.163665120532004,97.01471305457004,0.0186949102232713,False,Normal activity pattern
North,,Cotton,,35.405587828544014,0.0038596328503670563,False,Normal activity pattern
 south,,Maize,9.96018539619483,,0.003769176500605931,False,Normal activity pattern
West ,,Wheat,11.117986812253612,93.58360245369056,0.006556659921811758,False,Normal activity pattern
West ,, wheat ,5.568786281955584,,0.024711831949382423,False,Normal activity pattern
 south,, wheat ,7.859102568563695,76.89662257637552,0.01154616549033749,False,Normal activity pattern
North,,Wheat,2.859844118977772,3.625604336150401,0.010698253547264724,False,Normal activity pattern
EAST,,Maize,10.473487919551312,42.72397432951101,0.01649227597749281,False,Normal activity pattern
 south,2023-10-16,Rice,11.9496374983717,40.61062333412776,0.010443362187378624,False,Normal activity pattern
West ,2023-08-12,Cotton,7.9895214281675,92.8808679838,0.005396955198873621,False,Normal activity pattern
North,,Rice,8.59449783104194,15.590960696939538,0.004502966412007758,False,Normal activity pattern
 south,,Wheat,6.105721304564348,14.077702316158868,0.0034031334290834936,False,Normal activity pattern
EAST,2023-06-11,Maize,6.20754376502471,76.0241965866846,0.004709712582522729,False,Normal activity pattern
West ,, wheat ,5.0804880894711735,94.90943360509546,0.012966856871540311,False,Normal activity pattern
 south,2023-04-13, wheat ,6.428288279790096,90.24928549122068,0.1251156841092793,True,Statistical outlier in local neighborhood (score: 0.125)
North,2023-06-26,Maize,,40.58836326337851,0.0034382686537820506,False,Normal activity pattern
North,,Cotton,4.952784720691766,34.05210974135196,0.01221480519746554,False,Normal activity pattern
West ,2023-02-23,Cotton,4.941064680226965,82.60085386159074,0.006595148106815718,False,Normal activity pattern
unknown,,Wheat,5.555696537785164,,0.03190688162851074,True,Missing activity date
unknown,,Maize,7.310785775489185,45.188558081033946,0.010823713013840441,False,Normal activity pattern
 south,, wheat ,10.278430452784438,99.05157907054848,0.021582356271312664,False,Normal activity pattern
North,,Rice,0.6583126019864731,,0.008494553079494538,False,Normal activity pattern
EAST,,Maize,10.939629278343691,88.54539482914541,0.003947807614649745,False,Normal activity pattern
West ,,Maize,11.768696853963288,0.8973152108290638,0.018695054275545075,False,Normal activity pattern
unknown,2023-03-30,Rice,1.2157513251144612,43.97828800163141,0.012647276077828784,False,Normal activity pattern
unknown,,Maize,3.236172347954755,12.158833393298018,0.00482272597602984,False,Normal activity pattern
EAST,,Maize,0.7925124326867814,,0.005350136499531644,False,Normal activity pattern
North,,Cotton,2.6798185886579,5.756359600407201,0.008735201439594609,False,Normal activity pattern
North,2023-07-11,Cotton,,65.92595870041515,0.007283505497595155,False,Normal activity pattern
 south,,Wheat,3.016794051970765,66.72434457795593,0.008036548408528077,False,Normal activity pattern
unknown,,Rice,3.113839407690974,94.1151410175699,0.008163932546724095,False,Normal activity pattern
West ,,Maize,8.352053090688301,55.69346446986296,0.005430410786075535,False,Normal activity pattern
North,2023-02-28,Rice,2.93093980698718,63.91258277742765,0.007157062287320826,False,Normal activity pattern
EAST,2023-05-07,Wheat,9.194023520178876,29.32044569381156,0.005744726348988705,False,Normal activity pattern
EAST,2023-12-23,Maize,4.7505872759582735,92.44677466133248,0.005814403693400139,False,Normal activity pattern
 south,,Maize,2.26394745859466,84.04577230328516,0.00874985556006369,False,Normal activity pattern
unknown,,Cotton,2.719396990228074,31.18481264476306,0.005967431760658504,False,Normal activity pattern
 south,,Cotton,0.9969394468581788,93.6416839810048,0.005523264730748156,False,Normal activity pattern
North,,Maize,,,0.003485413524881964,False,Normal activity pattern
North,, wheat ,3.241270548831169,66.58964383107426,0.00903733519650951,False,Normal activity pattern
 south,2023-07-18, wheat ,9.166327578589934,92.443753405814,0.01129243004755931,False,Normal activity pattern
EAST,, wheat ,9.176963042574991,31.65500235078056,0.0049030579990034795,False,Normal activity pattern
West ,, wheat ,5.667735778454512,,0.013038744461190466,False,Normal activity pattern
unknown,2023-07-14,Rice,11.652203738446357,,0.1871950598109977,True,Statistical outlier in local neighborhood (score: 0.187)
West ,,Cotton,6.40994183544708,90.23386125609044,0.0006971423191431958,False,Normal activity pattern
North,2023-08-08,Maize,6.350228189298717,,0.003657666150046257,False,Normal activity pattern
West ,2023-11-12, wheat ,8.510566712560554,64.21293870310153,0.004851037725829177,False,Normal activity pattern
EAST,,Rice,10.719551316364331,,0.003460677687262659,False,Normal activity pattern
West ,,Rice,5.590197527135437,45.32680441971522,0.027160828247477675,False,Normal activity pattern
West ,, wheat ,1.9858814076696465,11.806758285598928,0.001334224476395196,False,Normal activity pattern
North,,Maize,3.156085138562472,89.17756814269292,0.0097087655809861,False,Normal activity pattern
West ,, wheat ,7.84732648968549,,0.0035832138365462507,False,Normal activity pattern
unknown,,Wheat,0.6879930966896435,58.5372347716565,0.008526104076287067,False,Normal activity pattern
 south,,Wheat,4.999042748001932,89.9630671320394,0.0055846411336260005,False,Normal activity pattern
 south,,Cotton,4.9202886478577,30.809841553605665,0.009276840581038837,False,Normal activity pattern
 south,,Maize,5.305955379565409,53.21598886396652,0.06734349107433524,True,Missing activity date
West ,,Maize,1.7234503108564962,55.54891929168808,0.002664420497267783,False,Normal activity pattern
unknown,,Maize,9.836459578910866,,0.005114046732371924,False,Normal activity pattern
 south,2023-08-25, wheat ,0.998837191064602,42.467028776195335,0.0107178864116666,False,Normal activity pattern
unknown,,Rice,7.849993257450068,35.03332336176441,0.008660931850701381,False,Normal activity pattern
 south,,Cotton,11.379398099063858,46.475922504029214,0.007233291163732836,False,Normal activity pattern
West ,,Rice,1.2558890351427827,67.12260984326868,0.011275639325322828,False,Normal activity pattern
EAST,,Wheat,10.142912047151528,58.28524159795373,0.011262274850851295,False,Normal activity pattern
West ,2023-08-12,Cotton,0.0172750867289992,39.70032561007768,0.03715491118276271,True,Unusually low irrigation hours (0.0h/day); Unusual high fertilizer-to-irrigation ratio (2298.1kg/h)
EAST,2023-08-14,Cotton,11.38268239698874,3.444868808300383,0.008281069181940603,False,Normal activity pattern
West ,,Wheat,3.345304021894825,36.80657082643404,0.00906923166028395,False,Normal activity pattern
North,,Rice,0.0288943503526168,,0.009648765953057081,False,Normal activity pattern
North,2023-08-21,Wheat,4.48818137767555,57.29534209297504,0.004484131243712386,False,Normal activity pattern
EAST,,Cotton,6.224458088667547,31.62631639293909,0.0030891099288505863,False,Normal activity pattern
 south,,Cotton,5.607483276303308,,0.006692369375576046,False,Normal activity pattern
 south,,Maize,6.451900439160077,7.530314607400957,0.0044882302450856,False,Normal activity pattern
West ,, wheat ,,50.68324296293402,0.0038807166255631076,False,Normal activity pattern
West ,,Wheat,4.335305552900345,,0.003919116668233746,False,Normal activity pattern
unknown,2023-10-14,Wheat,4.510140633572498,36.7144817074924,0.00574661076523697,False,Normal activity pattern
EAST,2023-12-29,Maize,0.0582837455247418,58.56080557644723,0.014809264628572572,False,Normal activity pattern
West ,, wheat ,10.925001584491405,13.147028792437776,0.003217444517373269,False,Normal activity pattern
EAST,,Maize,9.632413643530542,54.39533433791268,0.0046562149345855675,False,Normal activity pattern
EAST,2023-07-15,Cotton,7.233896068335815,96.47671923419428,0.010282943655663512,False,Normal activity pattern
West ,,Wheat,7.612611342496745,13.416139242456616,0.004578990200734601,False,Normal activity pattern
West ,2023-08-02,Wheat,9.523247050197252,,0.00519859617760321,False,Normal activity pattern
North,2023-11-11,Rice,1.7301350893239964,64.60559835140084,0.004606361274951398,False,Normal activity pattern
North,2023-03-04,Wheat,10.436744265620998,49.64987709439366,0.00404360482346211,False,Normal activity pattern
West ,2023-11-11, wheat ,3.216995735768347,94.43425400952609,0.010094555738365152,False,Normal activity pattern
West ,2023-05-15,Cotton,,4.374749142480539,0.006434219230730509,False,Normal activity pattern
West ,,Maize,1.7559834820326032,49.79017049711862,0.005487066269845631,False,Normal activity pattern
 south,2023-08-27,Wheat,3.6792114378510608,73.04994195978473,0.006699139970829826,False,Normal activity pattern
EAST,,Wheat,10.522698786942634,,0.00625300105430715,False,Normal activity pattern
West ,2023-12-15,Maize,1.056689985093607,,0.004847382215165008,False,Normal activity pattern
unknown,,Maize,10.450620721820552,75.04447949935401,0.0053843970497443605,False,Normal activity pattern
unknown,,Rice,5.914077371340021,9.03829070488812,0.002604243107309112,False,Normal activity pattern
 south,,Maize,11.19567566884099,63.904726249388446,0.015172897725312273,False,Normal activity pattern
 south,2023-04-03,Cotton,2.4363142376901297,26.79543597083236,0.009411319656767447,False,Normal activity pattern
unknown,2023-03-04,Wheat,11.054770306437218,10.631747685645498,0.010529337874226719,False,Normal activity pattern
EAST,,Cotton,,18.801245885836497,0.0048932143238377135,False,Normal activity pattern
North,,Cotton,0.9379388081077192,,0.003957361077065236,False,Normal activity pattern
North,,Maize,8.909813295206757,4.398191308243582,0.006617019129664947,False,Normal activity pattern
EAST,,Maize,,22.45460924254474,0.001993862264227708,False,Normal activity pattern
 south,,Wheat,6.460548586915245,72.08581691589214,0.003727149448428224,False,Normal activity pattern
unknown,,Maize,6.834782932030581,29.084208723174765,0.00880764417914337,False,Normal activity pattern
 south,,Maize,1.5828148642382684,,0.007078105425161074,False,Normal activity pattern
EAST,,Wheat,8.503721389206163,,0.00491854011449655,False,Normal activity pattern
unknown,2023-11-26, wheat ,9.392745150839422,71.52593306063093,0.009498458767594475,False,Normal activity pattern
EAST,,Wheat,1.313307199250369,7.24506593191202,0.009319295227046331,False,Normal activity pattern
West ,2023-11-04,Cotton,4.13298709961248,39.37400626379289,0.004106346295736141,False,Normal activity pattern
unknown,,Rice,6.17553348616088,62.47477376122978,0.008514522344434838,False,Normal activity pattern
 south,,Cotton,,5.541463194369878,0.005630160865567446,False,Normal activity pattern
EAST,,Wheat,0.3059682103689614,57.567920879559786,0.006341141920292226,False,Normal activity pattern
unknown,,Cotton,11.585063488051777,36.53296115447742,0.011354945375018022,False,Normal activity pattern
EAST,2023-12-02, wheat ,0.7969927496735969,16.095081697034985,0.010649920868670004,False,Normal activity pattern
EAST,,Maize,2.612502451296113,57.29510490352527,0.01030085733838837,False,Normal activity pattern
West ,,Cotton,7.323139935563764,,0.007643935991741624,False,Normal activity pattern
West ,,Maize,9.200462209639731,2.707239672362272,0.00912425877340306,False,Normal activity pattern
EAST,,Cotton,11.988434258448796,33.46632688081221,0.025370090499372777,False,Normal activity pattern
EAST,2023-02-14, wheat ,11.062272077540769,,0.006909833587164682,False,Normal activity pattern
North,,Maize,3.3545506039602664,,0.003258710328993386,False,Normal activity pattern
West ,2023-07-08,Cotton,4.088585653292624,3.0856977517694784,0.005524375089466793,False,Normal activity pattern
North,,Rice,1.3601512613741442,69.6148673283254,0.007792226325486706,False,Normal activity pattern
EAST,2023-01-28, wheat ,0.801868110297475,14.519830733321392,0.011638575917608529,False,Normal activity pattern
unknown,,Maize,3.655028511056706,23.34098204418312,0.007801232519027423,False,Normal activity pattern
North,,Rice,9.585286476479638,17.13498974164651,0.0033225154645539767,False,Normal activity pattern
West ,2023-12-15,Cotton,3.650732028614126,99.16540342858067,0.01040143371260227,False,Normal activity pattern
unknown,2023-03-08,Wheat,8.590909906478565,5.612543134096503,0.009202054550505712,False,Normal activity pattern
EAST,, wheat ,9.93973472669526,,0.002585733007103963,False,Normal activity pattern
EAST,,Cotton,0.0236235355892615,68.92160324071972,0.0067250013806241515,False,Normal activity pattern
EAST,, wheat ,6.955364645322083,1.7125771311990112,0.011569542656209908,False,Normal activity pattern
West ,,Rice,4.208546811028486,63.24753738562077,0.036271685272281085,True,Missing activity date
West ,,Maize,6.130318301174617,24.08028810815035,0.004955529047281804,False,Normal activity pattern
EAST,,Maize,3.782250757463132,,0.005928367473110541,False,Normal activity pattern
unknown,2023-02-22,Maize,6.189505662921498,68.78609805618858,0.003940022872456206,False,Normal activity pattern
West ,2023-07-23, wheat ,11.100407435538184,,0.006048479311480781,False,Normal activity pattern
 south,, wheat ,4.750064773763338,89.79442770152033,0.011215513383101672,False,Normal activity pattern
 south,,Wheat,3.644081490693553,10.621506778317505,0.006536778790680486,False,Normal activity pattern
 south,2023-04-22,Wheat,11.373191423821511,,0.008666594523544235,False,Normal activity pattern
EAST,,Cotton,0.1184320908474103,2.692327807529915,0.010560808770446406,False,Normal activity pattern
West ,,Cotton,10.927070830476406,44.37193432707104,0.007841625384744977,False,Normal activity pattern
unknown,2023-06-29,Maize,,,0.004516661308998637,False,Normal activity pattern
unknown,2023-02-28,Cotton,1.8902467633127165,29.6232405417566,0.009294571270015095,False,Normal activity pattern
EAST,, wheat ,7.489055445725242,16.051310312909774,0.018171237404021934,False,Normal activity pattern
EAST,, wheat ,3.8702265732913648,37.336531413147625,0.013104100110861716,False,Normal activity pattern
North,2023-03-14,Rice,10.473120725855663,61.50647979673261,0.004031555524106278,False,Normal activity pattern
EAST,, wheat ,9.202465869341149,92.89368230233336,0.004801832415119334,False,Normal activity pattern
EAST,2023-03-30, wheat ,10.754873442601628,,0.007661739656619315,False,Normal activity pattern
North,, wheat ,6.311394097755887,61.08691293311238,0.027552582847746088,False,Normal activity pattern
West ,,Wheat,1.5703921043837954,88.49616118228977,0.005584346101066506,False,Normal activity pattern
unknown,,Maize,,16.92953380567761,0.00543064597477394,False,Normal activity pattern
North,,Rice,2.7669642408320976,,0.004640607357777382,False,Normal activity pattern
unknown,2023-05-11,Wheat,1.1787728546387273,9.733307780660017,0.06360144292222081,True,Statistical outlier in local neighborhood (score: 0.064)
 south,,Rice,10.960587103373234,30.904395144826992,0.01356258349661943,False,Normal activity pattern
West ,,Cotton,4.182117355626778,21.76159815308917,0.009464104059607181,False,Normal activity pattern
North,,Maize,1.9800692917859908,,0.003323814065053221,False,Normal activity pattern
North,,Rice,,,0.004389305080673145,False,Normal activity pattern
West ,2023-10-08,Maize,7.801940696727556,86.12720521290471,0.006939312889495564,False,Normal activity pattern
West ,,Cotton,7.166130989352799,24.71999555141786,0.009991916466970507,False,Normal activity pattern
unknown,, wheat ,2.960768516708986,,0.004780880901839923,False,Normal activity pattern
West ,, wheat ,5.3262466118119445,53.59839229881439,0.018227994434660166,False,Normal activity pattern
 south,,Cotton,6.342805224082729,15.58963104164044,0.003386592289002177,False,Normal activity pattern
unknown,,Rice,3.7640031475392863,,0.005774413932582156,False,Normal activity pattern
unknown,,Rice,11.96779841245327,63.508620077962185,0.01740187057404008,False,Normal activity pattern
EAST,,Cotton,0.1077497446102251,1.6030564671463687,0.011227612364286599,False,Normal activity pattern
EAST,, wheat ,2.094274858630268,52.58272872692535,0.004191105285068386,False,Normal activity pattern
 south,2023-07-19,Cotton,9.160925802964629,70.90802997945543,0.10839711271010355,True,Statistical outlier in local neighborhood (score: 0.108)
 south,,Rice,0.8934241699207464,16.50362483102985,0.005008496152488773,False,Normal activity pattern
West ,,Cotton,9.292351139145184,26.343315201943305,0.0071326853558820735,False,Normal activity pattern
West ,2023-03-21, wheat ,5.572231789393579,45.021163011355206,0.003496726900032776,False,Normal activity pattern
unknown,, wheat ,,,0.003650676140329989,False,Normal activity pattern
EAST,,Rice,9.880363235216196,61.85230356786983,0.017747490604896332,False,Normal activity pattern
