stationcode,region,region_type,anomaly_score,is_anomaly,anomaly_reason,stationid,temp_mean,temp_std,temp_count,rain_mean,rain_std,rain_sum
S061,unknown,Agro,0.12069479264857767,False,Normal station,S061,27.73309985208721,9.200587330546199,256.0,24.425863161445253,14.688664206035936,5959.910611392642
S314,SOUTH, agro ,0.2671287678030866,False,Normal station,S314,28.08811682677505,10.008309310369816,605.0,24.049555215245725,15.190939303309259,14068.98980091875
S298,EAST, agro ,0.31910186476172997,False,Normal station,S298,28.85271536092824,9.541268703957144,220.0,27.337731930876803,14.143371273488174,5631.572777760622
S177,unknown, agro ,0.44337892578071747,False,Normal station,S177,27.187722118712852,8.898717360316265,333.0,21.789701653245157,13.507569303415105,7125.232440611166
S381,North,Agro,0.27645790768490347,False,Normal station,S381,27.355179748662007,10.44359791089733,126.0,25.353374205764872,13.614789741200266,3067.7582788975496
S314,unknown, agro ,0.2950118045288858,False,Normal station,S314,28.08811682677505,10.008309310369816,605.0,24.049555215245725,15.190939303309259,14068.98980091875
S033,unknown,Climatic,0.26106243658699435,False,Normal station,S033,27.488345502310406,9.846863128294904,291.0,26.807107776704445,14.944051005070811,7479.18306970054
S063,EAST,Climatic,0.24888957071272597,False,Normal station,S063,27.3053761874045,10.366351331167138,123.0,24.15536047357534,14.392451465542523,2946.9539777761916
S208,west,Agro,0.10391932021032231,False,Normal station,S208,27.42409818630584,10.237493821525973,228.0,25.112480233492974,15.241292190849894,5374.070769967497
S333,North, agro ,0.14309221656756932,False,Normal station,S333,27.152916610280453,9.869252684958338,276.0,25.64903230885234,14.56390305588087,6720.046464919314
S103,unknown,Climatic,0.12826924335859677,False,Normal station,S103,27.960952119302846,10.955693657029148,396.0,25.86128401272438,13.433813537097393,9853.149208847988
S389,unknown, agro ,0.1892278739694812,False,Normal station,S389,26.652023901130214,9.682781991910783,460.0,26.295463808011714,14.134940357957996,11675.185930757201
S154,west,Agro,0.5480617172684042,False,Normal station,S154,25.000599716023608,9.745065481317715,264.0,26.026822648589285,15.077946249596675,6402.598371552964
S053,EAST,Climatic,0.18354830415290663,False,Normal station,S053,27.097264926717802,9.550037356919697,244.0,26.357862380932826,14.865716811360747,6642.181319995072
S411, north,Climatic,0.0,False,Normal station,,,,,,,
S312,North,Climatic,0.1721925038364149,False,Normal station,S312,27.70379766034671,10.29483654705613,216.0,23.777122549235965,13.585743021409892,4755.424509847193
S356,SOUTH,Climatic,0.11277509139304973,False,Normal station,S356,27.24378056208468,10.095381815396733,436.0,25.769732052219144,14.516684466228185,10926.366390140916
S068, north,Climatic,0.2029059932628699,False,Normal station,S068,26.481327457157985,9.906334934103054,246.0,25.447163640836628,14.231177449535554,6056.424946519118
S346,SOUTH,Agro,0.1639834169682573,False,Normal station,S346,27.56495884175163,10.304404388681881,234.0,26.110401712362503,13.81201623710187,5483.184359596125
S393,unknown, agro ,0.1394904241342464,False,Normal station,S393,28.175243044701,10.46652438343335,244.0,25.72771698566387,14.831280991815175,5557.186868903396
S366,unknown, agro ,0.2938986841490837,False,Normal station,S366,26.11053588821256,10.578865663566212,363.0,23.915088462720334,14.379471928952796,7891.9791926977105
S256,South ,Agro,0.39149586503595935,False,Normal station,S256,29.512402535459522,9.784122000689305,600.0,25.96275743308592,13.56212541531362,14409.330375362684
S402,South , agro ,0.0,False,Normal station,,,,,,,
S175,west,Agro,0.17835386057235283,False,Normal station,S175,27.9353251076219,10.196573498113423,448.0,26.403251675724835,15.00511160034655,11511.817730616029
S117,SOUTH,Agro,0.11998189128007439,False,Normal station,S117,28.242854203984084,10.621893234233106,351.0,25.817676171474286,15.49416488259556,8364.927079557669
S131, north,Agro,0.31472678607026994,False,Normal station,S131,28.294353243595893,10.1174761564666,297.0,27.431414688054694,12.997659263996505,7982.541674223916
S289,North,Climatic,0.20658918419167294,False,Normal station,S289,28.015120276074843,10.609076349852856,226.0,23.522933251966283,14.941183299094812,4845.724249905054
S416,SOUTH,Agro,0.0,False,Normal station,,,,,,,
S310,unknown,Climatic,0.23878445631756778,False,Normal station,S310,28.50854474373325,10.303201953315925,369.0,23.24693230259262,13.65359571983822,8159.673238210009
S270,unknown,Climatic,0.3486877470931925,False,Normal station,S270,28.42087161317125,9.534623530299458,312.0,22.464142600590275,14.72307875743522,7278.382202591249
S368,SOUTH,Agro,0.23007505204284157,False,Normal station,S368,27.591913819892415,10.65994594220053,426.0,23.488879465604697,14.88095675741497,9160.662991585832
S278,EAST,Agro,0.1808009710834472,False,Normal station,S278,26.73568973685994,9.515427831756485,496.0,25.384693018797016,14.759838597832802,11981.575104872192
S058,unknown, agro ,0.19852975761950314,False,Normal station,S058,27.52154459195116,10.108481722292971,524.0,24.438165403543188,14.26285827526766,12512.340686614112
S329,EAST, agro ,0.12534135993549972,False,Normal station,S329,27.562391218205494,10.353187655376978,244.0,24.12500641777525,14.278339343650611,5645.251501759409
S327,North, agro ,0.3404387095665884,False,Normal station,S327,28.173668790093668,9.664638196740455,630.0,24.249487557265155,14.997324158827682,14549.692534359094
S433,North,Agro,0.0,False,Normal station,,,,,,,
S024,unknown, agro ,0.22115562637443356,False,Normal station,S024,28.56430387774611,10.87659106239651,321.0,24.564069824823434,14.124714142429475,7442.913156921501
S308,unknown,Agro,0.13975297475413473,False,Normal station,S308,28.09237408065882,9.427738852981534,240.0,24.80568386571842,14.700431695970089,5754.918656846674
S397, north,Agro,0.40788969010406007,False,Normal station,S397,28.036999506421164,10.449890816101039,387.0,22.528991949241856,14.727844592671465,8448.371980965696
S069,North,Climatic,0.2420044897803714,False,Normal station,S069,26.781080122750364,10.147013982340983,387.0,23.808064559762986,14.11728397653162,8428.054854156097
S027,SOUTH,Climatic,0.23004820199685513,False,Normal station,S027,28.498386834679142,9.762489251683709,570.0,25.819581705791858,13.751702822468424,13297.084578482807
S349,SOUTH,Agro,0.24140470611094406,False,Normal station,S349,27.457985362210263,10.319211284714704,125.0,24.443854567102324,14.927374506171835,2982.1502571864835
S127,west,Agro,0.2538245087147508,False,Normal station,S127,27.302525753542174,10.052329707790374,103.0,24.861613472011083,14.166342197551623,2436.438120257086
S170,North, agro ,0.28406484224030054,False,Normal station,S170,28.280987097258134,10.412764835320978,200.0,22.950393027982823,14.260908288015521,4590.078605596565
S414,west,Climatic,0.0,False,Normal station,,,,,,,
S304, north, agro ,0.20748967512003508,False,Normal station,S304,26.64787774961151,10.420282078875065,465.0,23.888559053935307,14.430142732023361,10104.860479814635
S388,west,Agro,0.08952842211389718,False,Normal station,S388,27.891635637810506,10.389519092698457,240.0,24.948507884226576,15.40667300473379,5738.156813372112
S113,North,Agro,0.2610227566311444,False,Normal station,S113,27.76162656730567,10.366312683855895,248.0,23.120672586595052,14.282161663912047,5271.513349743672
S141,unknown,Climatic,0.27554252225622883,False,Normal station,S141,27.221304329652227,9.86003270644423,126.0,24.41017079719387,13.597201210698993,2929.2204956632645
S056,North,Agro,0.2923719529010381,False,Normal station,S056,27.22626523927117,9.935266032128968,464.0,22.88900400440888,13.668662392565658,10986.721922116261
S077,unknown,Agro,0.3367015778847919,False,Normal station,S077,26.722963996296293,9.990614743850845,640.0,26.57799072584741,14.363557917481117,15548.124574620735
S399,west, agro ,0.20691221615079738,False,Normal station,S399,26.89928995525507,9.927906090760064,290.0,26.59294761671398,14.53176198890678,7392.839437446487
S358,west, agro ,0.164482319964401,False,Normal station,S358,27.972683281049378,9.98343400855704,248.0,26.311111393299726,14.363008033386519,6472.533402751733
S212,west,Climatic,0.3181279819715862,False,Normal station,S212,26.75196585945421,9.731999805816107,452.0,27.33168690764595,14.4018896371717,11807.28874410305
S231,North,Agro,0.17642254545607272,False,Normal station,S231,27.643188299501155,10.356773603498011,496.0,24.67929353782596,13.726472276602811,11352.475027399942
S194,unknown, agro ,0.2922184315985913,False,Normal station,S194,26.71609966915185,10.054645427918397,112.0,24.77200829733452,14.495194574497578,2675.376896112128
S132,SOUTH, agro ,0.22156575827768363,False,Normal station,S132,27.447278919913227,10.495442201614967,234.0,23.545488584971018,14.181850857328337,5132.916511523682
S212,North,Agro,0.3088081336872943,False,Normal station,S212,26.75196585945421,9.731999805816107,452.0,27.33168690764595,14.4018896371717,11807.28874410305
S387,North,Climatic,0.4261187952959623,False,Normal station,S387,28.657978008260002,9.435642726274402,700.0,25.273164784327932,14.147292326600867,16680.288757656435
S109,South , agro ,0.16210047645738368,False,Normal station,S109,27.501151731201464,10.216079419752793,448.0,24.77610771488612,14.67919680902159,11496.11397970716
S146,North,Climatic,0.3004201292935804,False,Normal station,S146,26.561480820177625,10.03622336916249,438.0,25.85525841451383,14.7280096346693,10781.642758852267
S247, north,Agro,0.3853870978234034,False,Normal station,S247,28.36937918481347,9.167475867818695,635.0,26.054881610096714,14.87084426125179,15372.380149957062
S379,North,Climatic,0.21069457974782227,False,Normal station,S379,27.552862427083983,9.971002237123994,524.0,25.67255986946097,13.95027586226632,11912.06777942989
S375,SOUTH,Agro,0.1011534180982238,False,Normal station,S375,28.21954395968218,9.99550351535066,375.0,25.291002201319746,14.099836606288532,8725.395759455312
S239,South ,Climatic,0.11503291407341432,False,Normal station,S239,28.10099874521046,9.480374289371307,390.0,24.2108300990195,15.634329162631984,8643.26634534996
S256,South ,Agro,0.39149586503595935,False,Normal station,S256,29.512402535459522,9.784122000689305,600.0,25.96275743308592,13.56212541531362,14409.330375362684
S137, north, agro ,0.0635012831640835,False,Normal station,S137,27.615297841746706,10.673244828513049,266.0,25.628639269717407,14.153690201797737,6253.387981811047
S242,unknown, agro ,0.2017371860290483,False,Normal station,S242,27.05968677363325,10.31670415920937,460.0,23.510802669571497,14.422803347933073,10720.926017324602
S373,EAST,Climatic,0.29747541365876434,False,Normal station,S373,29.086464085403325,10.821996629544193,342.0,23.419715035677978,15.13152966407782,7728.505961773732
S032, north,Agro,0.47784775101337373,False,Normal station,S032,26.604374328094067,9.902062491370797,218.0,28.538070783066345,13.708089381132325,5935.9187228778
S050,South ,Agro,0.15892648111416213,False,Normal station,S050,26.86715644402795,10.492198237279888,212.0,25.867269919380007,14.704664399486953,5018.250364359721
S101,unknown,Climatic,0.46651419317202747,False,Normal station,S101,25.288179096154998,9.217814267485616,210.0,25.71527407407211,15.417450075615548,5143.054814814422
S392,North,Agro,0.1661777365035152,False,Normal station,S392,27.06613224705669,9.809448931986246,244.0,24.343278506108874,13.76588272919594,5258.148157319517
S344, north,Climatic,0.28198462523820994,False,Normal station,S344,26.17654462406128,10.013772025795905,550.0,26.550833938956195,14.423568588086685,13275.416969478098
S145,South ,Climatic,0.2763643088133576,False,Normal station,S145,26.515472853987987,9.324029175650017,532.0,25.640217206244486,14.624021401506782,13332.912947247132
S059,SOUTH,Climatic,0.21521597567436263,False,Normal station,S059,28.735055085148936,9.756519259320916,556.0,24.34687212589576,13.82162664655048,12465.59852845863
S365,North,Climatic,0.1519425209619659,False,Normal station,S365,27.25207385330229,10.14662475022237,476.0,25.031634350530872,14.931768348213318,11214.17218903783
S277,South , agro ,0.3071974064332236,False,Normal station,S277,27.94585912798453,10.630761727468423,103.0,26.05749282194093,15.30073816977164,2345.1743539746835
S039,west,Climatic,0.18502217502148882,False,Normal station,S039,26.749352617964565,10.582278823340207,230.0,26.287231513313998,14.188746894153503,5940.914322008964
S010,SOUTH,Climatic,0.35682145421035105,False,Normal station,S010,29.495226915956493,9.392782897107592,132.0,23.85632893034725,14.608457734638577,2910.4721295023646
S239,South ,Agro,0.11503291407341432,False,Normal station,S239,28.10099874521046,9.480374289371307,390.0,24.2108300990195,15.634329162631984,8643.26634534996
S328,SOUTH,Climatic,0.218434084888611,False,Normal station,S328,27.094203749825596,9.684511961435645,496.0,23.566322425897305,14.994865132057095,10934.773605616349
S024,EAST,Climatic,0.191239399755822,False,Normal station,S024,28.56430387774611,10.87659106239651,321.0,24.564069824823434,14.124714142429475,7442.913156921501
S123,west,Climatic,0.35087905314364115,False,Normal station,S123,25.950423952707176,10.57268384442979,105.0,26.707686999659504,14.215026341690129,2590.645638966972
S033,SOUTH,Climatic,0.26870994576459983,False,Normal station,S033,27.488345502310406,9.846863128294904,291.0,26.807107776704445,14.944051005070811,7479.18306970054
S353,SOUTH,Agro,0.3449789061305547,False,Normal station,S353,27.034999575394476,9.750542799832406,345.0,22.724467497794233,14.75751316599721,7839.94128673901
S289,EAST, agro ,0.20863118292989538,False,Normal station,S289,28.015120276074843,10.609076349852856,226.0,23.522933251966283,14.941183299094812,4845.724249905054
S365,SOUTH,Climatic,0.13046039668869083,False,Normal station,S365,27.25207385330229,10.14662475022237,476.0,25.031634350530872,14.931768348213318,11214.17218903783
S269,South ,Agro,0.21197301170529906,False,Normal station,S269,26.44762218290941,10.240878310043124,360.0,23.487409220503455,13.520347116539467,8314.542864058223
S071,SOUTH,Climatic,0.2046203338528964,False,Normal station,S071,26.693853185928116,10.440636882131402,240.0,26.323360226383574,14.202613867159638,5843.785970257153
S336, north,Climatic,0.19443770903268165,False,Normal station,S336,26.525299520781996,9.692122331708044,363.0,26.38397222404316,14.258765928521646,9181.62233396702
S019, north, agro ,0.2600876310436984,False,Normal station,S019,27.070988048959308,10.18023407757482,532.0,26.76855763881064,13.605606620679552,14026.724202736776
S341,South ,Climatic,0.11539740212141017,False,Normal station,S341,27.691696143083316,10.18130719473839,244.0,24.79452329826283,14.473981941225157,5405.206079021297
S355,EAST,Agro,0.13069809698007537,False,Normal station,S355,27.17148393282602,10.134102627464344,460.0,24.49667804476336,14.79140614806941,10778.538339695879
S322,west,Climatic,0.30688174430444903,False,Normal station,S322,27.422849381412536,9.230023739212635,224.0,23.18012405495879,14.938455737852438,5053.267043981016
S055,unknown, agro ,0.11714901598843797,False,Normal station,S055,28.068806439804774,10.769053627334287,366.0,24.404422593474806,14.27206188466379,8492.739062529232
S377,SOUTH,Agro,0.21275135383372157,False,Normal station,S377,26.65328259382596,10.379001300435943,252.0,25.653920660212158,13.85417072286327,5695.170386567099
S353,west, agro ,0.375479954225555,False,Normal station,S353,27.034999575394476,9.750542799832406,345.0,22.724467497794233,14.75751316599721,7839.94128673901
S319,EAST,Climatic,0.19242362367031102,False,Normal station,S319,28.570124451978753,9.68216714293307,378.0,24.097997662620347,14.031596489964125,8892.161137506908
S078,South ,Climatic,0.2799917320627536,False,Normal station,S078,26.71878902707532,10.48523377318165,123.0,25.158346605638894,13.073808771846235,3044.159939282306
S026, north, agro ,0.2447766030137129,False,Normal station,S026,27.03582946545301,10.286757062561044,516.0,26.95685400571861,14.346722348126963,13262.772170813556
S153,west,Climatic,0.23942226068848757,False,Normal station,S153,27.20018342621557,10.511071982203044,351.0,23.628216739708137,14.778042676052925,7939.080824541934
S327,unknown,Agro,0.3247902140688187,False,Normal station,S327,28.173668790093668,9.664638196740455,630.0,24.249487557265155,14.997324158827682,14549.692534359094
S051,unknown,Agro,0.3628445589565279,False,Normal station,S051,29.23932350215763,9.675107694677417,226.0,25.610069356689056,14.566856951875668,5582.995119758214
S073,west,Climatic,0.21825341467517897,False,Normal station,S073,27.20455212194432,9.96594132850467,135.0,23.76882862308912,14.349590562026105,3042.4100637554075
S361, north, agro ,0.18709765039532653,False,Normal station,S361,27.112243804340107,9.886348285301201,472.0,25.580946262677827,14.922824917201531,11767.235280831801
S192,SOUTH, agro ,0.2615341561200411,False,Normal station,S192,27.033246389050273,9.608839924010923,106.0,26.327323090478604,14.508311311797,2501.0956935954673
S253,unknown,Agro,0.2431668621151938,False,Normal station,S253,27.676545382940784,10.291639415601638,357.0,26.67964597543281,14.73045478304929,9044.399985671722
S016,west,Climatic,0.41960282656423376,False,Normal station,S016,29.661816972577363,10.022067097791169,576.0,26.379399135676675,14.62215831747538,14244.875533265404
S233,North,Agro,0.20040085180466924,False,Normal station,S233,27.62750079552894,10.471945500884582,230.0,26.53056393542725,13.451307091927434,5571.418426439723
S426,SOUTH,Agro,0.0,False,Normal station,,,,,,,
S386,SOUTH,Climatic,0.3953215810189151,False,Normal station,S386,26.75537296152162,9.906109683695467,726.0,23.59192128169852,14.797131597604638,17127.734850513127
S428,North, agro ,0.0,False,Normal station,,,,,,,
S339,SOUTH, agro ,0.24458304032290673,False,Normal station,S339,26.831616364345336,10.575943154588517,122.0,23.640601123205318,14.535366694238904,2671.387926922201
S411,South ,Agro,0.0,False,Normal station,,,,,,,
S343,west,Agro,0.08915230211927976,False,Normal station,S343,27.211155531798184,9.655271150040145,294.0,25.11962880496185,14.600009194825443,7083.735322999241
S148,SOUTH,Climatic,0.1555896823879514,False,Normal station,S148,27.068898364798187,11.005297660146189,206.0,25.385770938796433,14.195772027639064,5127.92572963688
S280,unknown,Climatic,0.2814982041642154,False,Normal station,S280,26.62519994804103,10.341458882287588,121.0,24.68471002396872,14.6320569849722,2888.11107280434
S105,South ,Agro,0.10723569981026917,False,Normal station,S105,27.253087751037192,10.44926318015906,250.0,25.222749165511328,13.37061103628516,5649.895813074538
S320, north, agro ,0.14797671276052374,False,Normal station,S320,28.303306532780354,10.11479467892247,393.0,25.31592085588568,14.143079535390202,9797.261371227758
S388,unknown,Climatic,0.13975297475413473,False,Normal station,S388,27.891635637810506,10.389519092698457,240.0,24.948507884226576,15.40667300473379,5738.156813372112
S395,SOUTH,Climatic,0.35343060574419416,False,Normal station,S395,26.321058760762007,10.578221890424336,456.0,27.370722347541786,13.726549080479916,12809.498058649557
S228,unknown, agro ,0.13085356000256848,False,Normal station,S228,28.02984238441184,10.464683806352943,387.0,25.87969089063802,14.409821403858876,9627.245011317344
S367,South ,Climatic,0.4164735318212781,False,Normal station,S367,27.79816926705154,9.649866581554296,635.0,27.09089393850415,13.990289951432828,15983.627423717448
S066,west, agro ,0.42641987723010955,False,Normal station,S066,27.15635727862694,10.307960625669393,250.0,22.38610429611335,15.231054828227927,5014.48736232939
S448,South , agro ,0.0,False,Normal station,,,,,,,
S186,SOUTH,Agro,0.144044111617484,False,Normal station,S186,26.996104712698205,9.990278960855608,264.0,24.08909363573728,14.905256708592479,5781.382472576947
S231,South , agro ,0.22739409494651164,False,Normal station,S231,27.643188299501155,10.356773603498011,496.0,24.67929353782596,13.726472276602811,11352.475027399942
S065, north,Climatic,0.26255759136562284,False,Normal station,S065,26.937478097173017,9.252053265716865,232.0,23.514963635504408,14.542136185089868,5126.262072539961
S148,South , agro ,0.16708818342530313,False,Normal station,S148,27.068898364798187,11.005297660146189,206.0,25.385770938796433,14.195772027639064,5127.92572963688
S299,South , agro ,0.32080024361845855,False,Normal station,S299,27.61859428784467,9.72096076048359,93.0,23.59613769860004,15.215831059745893,2052.8639797782034
S115, north,Agro,0.2532752328498503,False,Normal station,S115,27.672178224257312,10.742791338891825,110.0,24.92445396228675,14.481358810236495,2666.9165739646824
S014,SOUTH, agro ,0.21230321810872427,False,Normal station,S014,28.77413775100191,10.001358969059222,250.0,25.353034098374703,14.949421090009333,6287.552456396927
S247,EAST,Climatic,0.32781335468405237,False,Normal station,S247,28.36937918481347,9.167475867818695,635.0,26.054881610096714,14.87084426125179,15372.380149957062
S386,EAST,Climatic,0.43031328869012037,False,Normal station,S386,26.75537296152162,9.906109683695467,726.0,23.59192128169852,14.797131597604638,17127.734850513127
S310,SOUTH, agro ,0.2664437415536907,False,Normal station,S310,28.50854474373325,10.303201953315925,369.0,23.24693230259262,13.65359571983822,8159.673238210009
S365,SOUTH,Climatic,0.13046039668869083,False,Normal station,S365,27.25207385330229,10.14662475022237,476.0,25.031634350530872,14.931768348213318,11214.17218903783
S260,EAST,Agro,0.4408674959049148,False,Normal station,S260,25.45743779934342,10.67878049876743,240.0,24.93073318026297,14.32248267346898,5783.9300978210085
S104,North,Climatic,0.35750603992384067,False,Normal station,S104,26.904516071618342,9.743331572461667,110.0,22.407667211508233,16.012759354310482,2307.989722785348
S284,west,Agro,0.21627816243513695,False,Normal station,S284,27.82133269477744,10.098907432921086,495.0,25.945688836560112,14.824656101923305,12583.659085731655
S371,EAST,Climatic,0.25149087989582997,False,Normal station,S371,27.807822451050953,10.159867264560043,142.0,23.21311540735843,15.032385377588845,3110.5574645860297
S212, north,Agro,0.3000269241662543,False,Normal station,S212,26.75196585945421,9.731999805816107,452.0,27.33168690764595,14.4018896371717,11807.28874410305
S168,unknown, agro ,0.11225537948502524,False,Normal station,S168,27.78935142490851,9.945450310773715,348.0,24.148139697288254,15.189057984867594,7606.664004645801
S379,South ,Agro,0.26548203906516965,False,Normal station,S379,27.552862427083983,9.971002237123994,524.0,25.67255986946097,13.95027586226632,11912.06777942989
S197,unknown, agro ,0.17930287225490713,False,Normal station,S197,27.038882447551497,9.649565067810633,460.0,23.670591786621138,16.02371684458241,9941.648550380878
S397,EAST, agro ,0.34613140694254224,False,Normal station,S397,28.036999506421164,10.449890816101039,387.0,22.528991949241856,14.727844592671465,8448.371980965696
S204,North, agro ,0.149161780315548,False,Normal station,S204,27.960725648602665,10.682199584658512,230.0,24.50514501806432,14.035344540232757,5244.101033865764
S343,west,Climatic,0.08915230211927976,False,Normal station,S343,27.211155531798184,9.655271150040145,294.0,25.11962880496185,14.600009194825443,7083.735322999241
S075,North, agro ,0.3617976769603931,False,Normal station,S075,29.05092661956391,10.070962360160756,484.0,24.330730646965577,14.347958922500151,10997.49025242844
S347,North,Agro,0.37628667968308366,False,Normal station,S347,26.276279088364568,10.635455847199955,218.0,27.626065808482704,14.158273527236547,5414.70889846261
S380,unknown,Climatic,0.41428521906134835,False,Normal station,S380,25.537002923430023,10.246612907538402,414.0,26.413229475411978,13.486366439855193,10380.399183836907
S022,South ,Climatic,0.22331979541710933,False,Normal station,S022,27.96005061286993,9.965884761394234,222.0,23.40822756635873,15.643970270165772,5196.626519731638
S406,unknown,Agro,0.0,False,Normal station,,,,,,,
S273,South ,Agro,0.21624155235746745,False,Normal station,S273,26.409770188525385,10.138157521547184,286.0,25.20959736584913,14.458716076326693,6655.333704584171
S275,North, agro ,0.2396909682968794,False,Normal station,S275,28.59189632758368,9.617353493168558,222.0,24.35684781758455,14.313826043571616,5066.224346057586
S305,unknown,Agro,0.31127661370414833,False,Normal station,S305,27.709268600927214,10.435653133069366,96.0,23.653425682266654,14.758260907108582,2034.1946086749324
S117, north, agro ,0.1363346050122745,False,Normal station,S117,28.242854203984084,10.621893234233106,351.0,25.817676171474286,15.49416488259556,8364.927079557669
S328,South ,Climatic,0.22739409494651164,False,Normal station,S328,27.094203749825596,9.684511961435645,496.0,23.566322425897305,14.994865132057095,10934.773605616349
S276,unknown,Agro,0.3041297954145644,False,Normal station,S276,26.971931914391778,10.464712602479672,102.0,25.153815933224227,12.794190960171331,2565.689225188871
S119,EAST, agro ,0.3965221016551529,False,Normal station,S119,28.421520547445212,9.496459073361914,696.0,23.534835179530518,14.199587493965343,15391.782207412958
S187,North, agro ,0.11978575092261982,False,Normal station,S187,28.07718046614937,9.600972663317133,254.0,25.695541788507423,14.440782279708836,6269.712196395812
S145,unknown, agro ,0.20890102723833603,False,Normal station,S145,26.515472853987987,9.324029175650017,532.0,25.640217206244486,14.624021401506782,13332.912947247132
S179,west,Climatic,0.2909449765695704,False,Normal station,S179,28.86287164805139,9.589105075746872,484.0,27.151126588810907,13.493107944831364,12706.727243563504
S383,SOUTH,Climatic,0.41017670992866756,False,Normal station,S383,25.668207706340784,9.632763221655841,226.0,24.55295228941813,14.329188782976956,5156.1199807778075
S267,South , agro ,0.25681415346427183,False,Normal station,S267,28.541976263965513,8.994766281915778,182.0,23.17449272642082,14.223367133132415,4032.361734397223
S206,unknown, agro ,0.4278320066445149,False,Normal station,S206,25.472464731916205,10.69870431901285,224.0,23.63805193154313,14.161710630128988,4774.8864901717125
S307,unknown,Agro,0.5929699175220029,False,Normal station,S307,24.685731932499856,9.600068341179965,228.0,24.003878597484697,14.019355871196659,5040.814505471786
S377,unknown,Agro,0.17997429054667133,False,Normal station,S377,26.65328259382596,10.379001300435943,252.0,25.653920660212158,13.85417072286327,5695.170386567099
S213,South ,Climatic,0.3161453992562749,False,Normal station,S213,29.1277219385542,10.056587093038184,230.0,25.828994918000046,14.28172121682878,5734.03687179601
S119, north,Agro,0.4595935781492481,False,Normal station,S119,28.421520547445212,9.496459073361914,696.0,23.534835179530518,14.199587493965343,15391.782207412958
S412,South ,Climatic,0.0,False,Normal station,,,,,,,
S235, north,Climatic,0.27030622833447043,False,Normal station,S235,28.39334872909544,10.225018618677703,96.0,23.89742895017012,14.54042082327371,2126.8711765651406
S046,South , agro ,0.26910946231456556,False,Normal station,S046,26.146761092452962,10.096644248693655,131.0,23.606126281626626,14.224587588907603,2974.371911484955
S008,west,Agro,0.1047020720674469,False,Normal station,S008,28.14494747444673,10.078753401287324,244.0,24.813894897464245,13.883546646874375,5707.195826416776
S303,unknown,Agro,0.2292418891905495,False,Normal station,S303,27.063050533873284,10.166240402233054,336.0,23.314899542017198,14.574291718222687,7693.916848865675
S195,North,Climatic,0.24626242970327455,False,Normal station,S195,28.319491006531056,9.555907619574937,321.0,26.86947810206552,13.338011986549528,7738.40969339487
S051,west, agro ,0.3318935590437911,False,Normal station,S051,29.23932350215763,9.675107694677417,226.0,25.610069356689056,14.566856951875668,5582.995119758214
S030,unknown, agro ,0.11885917975483444,False,Normal station,S030,27.20693540310252,10.254902236569448,390.0,24.101103918752372,15.061755198409056,9037.91396953214
S012, north,Climatic,0.22529574026797444,False,Normal station,S012,26.57791150287478,10.324418660214763,133.0,25.615516809857542,14.355219267024895,3381.2482189011957
S108,SOUTH, agro ,0.24670192979754857,False,Normal station,S108,28.440126145352952,10.137672696184795,120.0,25.195089984172444,13.104026746857112,2821.8500782273136
S015,unknown,Agro,0.24743048636373244,False,Normal station,S015,26.645599205346507,9.910610943381242,222.0,23.185350677187444,13.801662959498072,4637.070135437489
S200,unknown, agro ,0.30770320455935635,False,Normal station,S200,26.931419194616225,9.657978821125662,99.0,24.782774769002945,13.841003035320872,2329.5808282862768
S098,EAST, agro ,0.2545214352185539,False,Normal station,S098,28.38968333895556,9.472526433221436,118.0,25.71359731980575,14.078396224531811,2622.7869266201865
S282,South ,Agro,0.4698363949610857,False,Normal station,S282,28.47373949325167,10.178892486533348,405.0,28.245303439910025,13.81762599232084,10253.045148687339
S324, north,Agro,0.08489293779139648,False,Normal station,S324,27.975740323240927,9.688060937262925,264.0,24.81726734500881,15.12272002099239,6005.778697492132
S189,west, agro ,0.21185105593351086,False,Normal station,S189,27.480132425339654,9.56265560462123,138.0,24.41787451560958,14.251396925096103,3052.2343144511974
S292,unknown, agro ,0.2791826946319894,False,Normal station,S292,28.8407503800036,10.223423006018761,472.0,24.518903728482147,14.416054916022402,11082.544485273931
S103,west,Climatic,0.0975532531396296,False,Normal station,S103,27.960952119302846,10.955693657029148,396.0,25.86128401272438,13.433813537097393,9853.149208847988
S253, north,Agro,0.20391617528551143,False,Normal station,S253,27.676545382940784,10.291639415601638,357.0,26.67964597543281,14.73045478304929,9044.399985671722
S287, north,Climatic,0.40761519044058103,False,Normal station,S287,27.684455562330964,8.967476936727238,117.0,22.53085422810818,14.301360103416208,2455.8631108637915
S331,SOUTH,Climatic,0.23534542568345965,False,Normal station,S331,27.212336353708057,10.47433176452016,575.0,25.96003244676973,15.016087700208873,14667.418332424897
S292, north, agro ,0.2514794115414624,False,Normal station,S292,28.8407503800036,10.223423006018761,472.0,24.518903728482147,14.416054916022402,11082.544485273931
S079,North,Climatic,0.13202576316967324,False,Normal station,S079,28.11427570163763,10.508882946693246,244.0,24.239442038254325,14.051196125928891,5526.592784721986
S210, north,Agro,0.24719273446248602,False,Normal station,S210,27.92076031860506,9.997510901883517,115.0,26.484474269902115,14.483246468632954,2807.3542726096243
S447,unknown,Climatic,0.0,False,Normal station,,,,,,,
S161,west,Agro,0.2358358860942194,False,Normal station,S161,28.330117799234888,9.93717410297212,118.0,24.013626801077766,14.050914913465505,2737.5534553228654
