region,activitydate,irrigationhours,fertilizer_amount,observationdate,rainfall,temperature,rainfall_7d_avg,rainfall_irrigation_ratio,temp_irrigation_product,activity_intensity,weather_stress_index
EAST,2023-04-30,27.368655533741183,87.19810098859698,2023-04-30,30.25450033268112,25.96166234311443,26.722020610132745,1.066476354393917,710.5357937519989,0.21516801148331965,-1.7450131831219318
EAST,2023-05-01,31.141408599554637,199.11361303843543,2023-05-01,27.916218047824024,26.199850668672156,26.773995805549855,0.8685437030974069,815.9002549204343,0.31384358071545276,-1.1292041024353265
EAST,2023-05-02,47.2334535945592,401.2252671185593,2023-05-02,26.234239586918022,27.07250599418644,28.384976081437756,0.5439013305461767,1278.727955564831,0.5445687035075151,-0.44388922161300726
EAST,2023-05-03,55.56074208780967,497.3671645987761,2023-05-03,25.71415177079367,25.235572673357403,24.551528197466205,0.4546289674006195,1402.1071447425884,0.6581285310963445,-0.9600002067843278
EAST,2023-05-04,35.13186229029763,339.795501079363,2023-05-04,27.720770454799947,23.186815163805576,27.89669860016004,0.7672112284742022,814.5959972854025,0.43362534434823874,-2.1258005324390785
EAST,2023-05-05,31.90591597339951,315.03356851592343,2023-05-05,31.410597395523308,36.0314470293046,28.705895616307654,0.9545577585779716,1149.616321316988,0.3982569709231667,1.4709443631659882
EAST,2023-05-06,12.784687497352667,33.605088003955586,2023-05-06,34.21009543738699,30.563811859064433,28.367375103761635,2.481746172625023,390.7487833460202,0.09558688442497927,-1.0571916484729587
EAST,2023-05-07,45.80786164501595,259.97608659816734,2023-05-07,24.814344653686874,36.0560694379724,28.903451330767584,0.5301319859872103,1651.6514402777275,0.43891389015558874,2.984447855156114
EAST,2023-05-08,19.48844811798652,232.3760953402297,2023-05-08,31.556941698507007,27.389328703557172,24.508327056741955,1.5402309397364076,533.7755114257529,0.2708599232006327,-1.5488302341884754
EAST,2023-05-09,28.35213657696017,181.80471186449915,2023-05-09,20.950028038685794,25.945683589332884,27.130952146213893,0.7137479748281911,735.6155647073601,0.28609616769156243,0.3723649744222126
EAST,2023-05-10,31.59192721497495,221.9400843741371,2023-05-10,28.674940734239637,22.926631834751916,26.980460301065882,0.8798172794477896,724.2964842080102,0.33216397577086176,-2.4334125268064435
EAST,2023-05-11,8.614431030011438,97.21256450378937,2023-05-11,27.649948016209215,30.64185840431658,29.247884728034077,2.8758798029649313,263.9621758553615,0.1159249442228189,0.4665354206172079
EAST,2023-05-12,4.197634371515077,48.622428355794646,2023-05-12,24.394621528224228,23.23828772725283,24.148510386524084,4.693408536374857,97.54583529907346,0.05735332257214421,-1.3491225214915625
EAST,2023-05-13,40.96354484766142,185.54532611157813,2023-05-13,32.12226072744109,22.807691472337012,27.957414510433555,0.7654801529292449,934.283892498702,0.3600696692136087,-3.261051101457712
EAST,2023-05-14,2.041636913238606,23.17296665761913,2023-05-14,24.732476613683477,27.1014336044698,26.067439167398316,8.13130472806808,55.33128724857075,0.027566599346809408,-0.09125209585908353
EAST,2023-05-15,20.54153596321285,165.70765397946144,2023-05-15,22.241778026208465,28.488204965953226,25.81832767112907,1.032506598609841,585.1914868355071,0.23076181907371435,0.9562384163775177
EAST,2023-05-16,37.37374261388046,323.3087475710981,2023-05-16,21.085544651904627,30.123743447462644,24.728376517094308,0.5494784510353602,1125.837034172037,0.43492570180042406,1.7852229591981348
EAST,2023-05-17,33.96981985171414,433.1705930130879,2023-05-17,21.18144767839834,27.512073685916477,25.439260193530504,0.6057065140231219,934.5801868576677,0.49155754544751296,0.860848856420004
EAST,2023-05-18,33.49055490834464,324.35321885856337,2023-05-18,27.577757029748852,25.913023618607234,29.004711024480663,0.7995741762646067,867.8415403401971,0.4136657916038453,-1.1510975828556096
EAST,2023-05-19,37.14803710630873,54.926831010049526,2023-05-19,15.900147388883672,29.27085222801037,24.11336421344919,0.4168011933241563,1087.3547046994088,0.24823072758546214,2.67359189632539
EAST,2023-05-20,17.222692558041015,153.51558845124174,2023-05-20,18.117740916328458,31.318437327345404,23.203508784343374,0.994240607342835,539.3878174871456,0.20355174305665225,2.875194726470683
EAST,2023-05-21,32.479635282509086,113.77448884586632,2023-05-21,23.214505604845026,26.199302188031304,24.79363269919212,0.6933918308534587,850.943779723499,0.2624605216191633,-0.05665526916929137
EAST,2023-05-22,17.603378384080965,71.78608286109026,2023-05-22,17.767061746805677,30.61065478392915,23.186887054376044,0.955044905285003,538.850938745983,0.1492421274763083,2.710622846116233
EAST,2023-05-23,34.12057598193005,397.9436668063905,2023-05-23,19.967736746400202,23.12783127525487,25.017609838323995,0.568548100027569,789.134924324592,0.4680736611204629,-0.3772580953013416
EAST,2023-05-24,15.112356250826702,95.09401438662833,2023-05-24,29.481838493845196,23.47411101553263,26.145267103356957,1.8297658042617155,354.74912833818445,0.15124401170945517,-2.428325755714776
EAST,2023-05-25,20.34660987464717,267.3017504953657,2023-05-25,27.783432122820795,23.967143914677763,20.077574583918448,1.301538384126206,487.65012704147244,0.29984683514603583,-1.8704456566426602
EAST,2023-05-26,49.47372531720011,234.07674213301067,2023-05-26,22.99035166421544,26.116633756439565,24.031634107676663,0.4554914764015038,1292.0871646760072,0.4417720822077448,-0.034079554209484275
EAST,2023-05-27,76.40188181136094,575.1319643131822,2023-05-27,22.33203339431464,23.06425603750015,25.61569945200413,0.28852054848925873,1762.1525638440544,0.8298291310840098,-0.9386629993006567
EAST,2023-05-28,1.4928507232309245,99.82130232805548,2023-05-28,23.821219248418238,29.403085996733065,26.873050733496445,9.555814564597803,43.894418195444025,0.07741421783192402,0.9120223805836738
EAST,2023-05-29,22.730199614711744,182.7809753794591,2023-05-29,27.163485435745446,28.719272107455208,24.89941461683281,1.1446800227885654,652.79478779168,0.25494662158147346,-0.08684585245106669
EAST,2023-05-30,31.040817792285807,311.634980001385,2023-05-30,23.217659924632823,25.12740275603846,22.827850075650964,0.7246275695941425,779.9751305435701,0.39101193518929617,-0.4277823105991575
EAST,2023-05-31,24.887016251457556,67.14345534806726,2023-05-31,26.696646019330046,29.34233063009759,22.738421661364267,1.031275515107961,730.2430592468795,0.18726505505977448,0.23497293931161894
EAST,2023-06-01,59.505477289038915,210.031816014493,2023-06-01,35.442436221159554,25.64136651732681,24.102504835039525,0.5857723599443493,1525.8017529567132,0.4819467315640945,-3.039369801925221
EAST,2023-06-02,34.44354095014665,135.26941848334502,2023-06-02,23.764554302115336,28.63272530690668,21.421653066138884,0.6704904099604927,986.2124466227405,0.28842780142792585,0.658743878093651
EAST,2023-06-03,27.621885508502277,354.7485567865684,2023-06-03,22.957418776971373,24.985505690342343,27.110930001225732,0.8020931664390788,690.1467775506684,0.4014443607946715,-0.41744011736776065
EAST,2023-06-04,6.214255542863253,67.8175778108043,2023-06-04,21.52607239058579,24.275114554703865,21.716259166338247,2.983824493419919,150.85176517520893,0.08203015647673477,-0.33634939341175707
EAST,2023-06-05,11.331319052271454,72.17327024572882,2023-06-05,27.24629084693815,26.437539689241042,27.399763924142356,2.209519576246738,299.57219717587975,0.11400546722670987,-0.8942179170045012
EAST,2023-06-06,39.279106167355316,245.11171470352147,2023-06-06,23.645671466546506,26.696976346579813,24.78862902107463,0.587045585577329,1048.633368264682,0.3916872912273356,0.016947438100059053
EAST,2023-06-07,23.4191200333018,102.85407060431099,2023-06-07,27.227946210574384,27.96800908479582,25.951116852693573,1.1150256918939756,654.9861618493086,0.20362719008285046,-0.3611608658633617
EAST,2023-06-08,24.402359265587215,202.61540441780357,2023-06-08,32.36666724688929,28.894216023105514,27.096145818664635,1.2741598883981096,705.0870400933075,0.2781152268955288,-1.2135450961918157
EAST,2023-06-09,17.83636857668164,131.59975651574874,2023-06-09,20.600463828759995,21.954372122494103,23.974673125264694,1.0936536809044077,391.5862730464292,0.19188455389513065,-0.9271230230113974
EAST,2023-06-10,33.231806561422225,412.69687763895456,2023-06-10,32.111692108595975,26.168764992986215,27.462752790313147,0.9380659490166806,869.6353361982356,0.4732351846270133,-2.0971816059221213
EAST,2023-06-11,32.32185778417535,282.20725925579586,2023-06-11,25.17499361549993,26.898654925283612,22.87980427037063,0.7555099051966907,869.4144990806248,0.37793273641449077,-0.2622889046018603
EAST,2023-06-12,63.00747624874396,244.39591519226389,2023-06-12,24.173299872539015,33.4164621757208,22.630885849738128,0.37766369320042326,2105.4869468537795,0.5255116122452427,2.2185609539949094
EAST,2023-06-13,18.143410165412206,277.66940977923934,2023-06-13,23.441077477572108,28.40975723072798,28.666640815766858,1.224498523252916,515.449878136883,0.29453793076545853,0.6554988313996771
EAST,2023-06-14,38.706085560495765,219.24197269017682,2023-06-14,29.98950793109938,35.21271183379303,28.46405059731235,0.7552874454322043,1362.9462370558747,0.3705709429492552,1.5122553233274088
EAST,2023-06-15,30.65869206402896,200.42279252952326,2023-06-15,23.047313294428687,26.621690513119383,26.15922515848163,0.7279932237192882,816.1862116656082,0.31201554845909013,0.12745238771290573
EAST,2023-06-16,3.620477660962025,22.533525254407472,2023-06-16,26.60148336260549,25.853978928705708,25.96824965594008,5.757301585366138,93.60375315836191,0.0360621490355232,-0.9487554664033058
EAST,2023-06-17,8.958201837664852,55.03815301035883,2023-06-17,28.57117444757118,31.098601797146674,27.588780514369372,2.8691097964600982,278.5875517680068,0.08873383810324169,0.41418225743264026
EAST,2023-06-18,25.062328062410835,169.79346985959938,2023-06-18,21.636945430416787,25.781736413280903,21.87028953389825,0.8302000258228395,646.1503360082493,0.2591753748234155,0.15898467747544232
EAST,2023-06-19,24.563761547113874,343.42439349055155,2023-06-19,25.873775807080722,26.520125980598095,25.818276971530246,1.0121270987211914,651.4340507868311,0.37630974423905006,-0.552527497030602
EAST,2023-06-20,42.33900298978719,395.1414130169087,2023-06-20,27.22237894884568,31.177175788289095,24.263002712594318,0.6281265620083742,1320.0105389134928,0.5126595973963732,0.7490743516647032
EAST,2023-06-21,12.208169279755548,116.3933512958711,2023-06-21,31.28448670782099,28.749789190076683,25.544901032517572,2.368570999144553,350.98229318974234,0.14951941954070253,-1.0165441614111264
EAST,2023-06-22,25.05926595208117,206.73613658209962,2023-06-22,17.94134907769548,28.66724264322674,23.33256697128865,0.6884825194495792,718.3800575094613,0.28468066422536553,1.9992888704125429
EAST,2023-06-23,40.508056874328055,254.75363268595038,2023-06-23,29.987221623065505,25.957869811884414,28.477917576800184,0.7224433972868538,1051.502866676217,0.40530531804491443,-1.685341673085278
EAST,2023-06-24,18.284573078853022,176.75139559995722,2023-06-24,22.12436946731253,29.89427220851377,18.926484851066277,1.1472574153883426,546.6040048356949,0.22561566404291786,1.4689091851736849
EAST,2023-06-25,26.857236525096933,248.00219522569267,2023-06-25,20.193984279171808,30.539946874744754,24.999658040420602,0.724909818710079,820.2185766789147,0.3233679404587622,2.1324645003490015
EAST,2023-06-26,74.59874058473174,473.43968880208706,2023-06-26,14.983862473665937,24.514507720627098,25.0938027540337,0.19820254091233028,1828.7514020134643,0.7493658548078546,1.239040278507935
EAST,2023-06-27,17.95940533952234,202.08913536798119,2023-06-27,19.09924199361603,33.58508095379695,23.071727538796175,1.0073755822816968,603.168082209911,0.24128010534510586,3.434521497871922
EAST,2023-06-28,3.894445577492492,202.3489709850183,2023-06-28,28.531115681570782,28.504410178806246,25.391863101278858,5.829284487863845,111.00887415988396,0.1618423010592086,-0.47313115207809253
EAST,2023-06-29,19.32108348798562,260.78937970221546,2023-06-29,35.28573425462215,22.52306657394925,25.381641743416072,1.7364100824389623,435.1700496807318,0.2895424433783307,-4.081181753135613
EAST,2023-06-30,11.695916978697936,95.15384413290428,2023-06-30,33.23249072488491,25.692485361181156,29.750183720247016,2.6175730969763444,300.49717576078683,0.13194595727142183,-2.5174859663243443
EAST,2023-07-01,39.98188892211605,434.13167454837844,2023-07-01,24.51587468260103,26.60700581281752,25.955099777619104,0.5982124135173997,1063.798350958166,0.5262539626446325,-0.21268769134932053
EAST,2023-07-02,31.54459217391007,148.6995075552719,2023-07-02,27.93656260768993,27.359561670797714,25.151329202967993,0.8584087475548627,863.0462149622555,0.28129622464502624,-0.7330942311064902
EAST,2023-07-03,24.037723694350028,163.2244901294249,2023-07-03,31.522052996299674,33.458510394012784,30.573782027966818,1.258982381190383,804.2664280758178,0.248837092831219,0.556406483090865
EAST,2023-07-04,51.93409516882917,307.8869729927323,2023-07-04,17.52244653263184,31.3338297458415,24.396585148150635,0.331023822675071,1627.2940960244225,0.5066928226349809,3.01633557286868
EAST,2023-07-05,37.57007309696331,262.89670167958815,2023-07-05,23.076968582415287,29.621667403498464,24.626595486121698,0.5983128039296398,1112.8882096033728,0.39430012668827485,1.157363280268036
EAST,2023-07-06,53.19056515948489,272.78778046218764,2023-07-06,17.467788766285278,35.70002759205949,23.058836799519778,0.32234003677350315,1898.904643830849,0.4895562845082258,4.537596845205921
EAST,2023-07-07,58.54550325554784,491.2775382883298,2023-07-07,24.652799026284406,26.69717889412946,26.766924248840798,0.41401613351865507,1562.9997738601994,0.6708171788902602,-0.21276786279123167
EAST,2023-07-08,64.84412466873982,633.3397956173394,2023-07-08,29.891390561785855,25.749298884136447,21.291309483222005,0.4539720242644079,1669.690746975587,0.8046184119777281,-1.7355510641930771
EAST,2023-07-09,19.15935175850022,120.5050260241322,2023-07-09,22.475460410199478,29.307154663546964,24.327843249556988,1.1148900361204652,561.5060852396665,0.19170851659762028,1.185919282357758
EAST,2023-07-10,41.06011164626231,178.97778429693278,2023-07-10,24.56037633298908,27.08291693288643,21.6394607202345,0.5839351198006544,1112.0275929707648,0.35607897827592194,-0.058384506719137
EAST,2023-07-11,51.45749772306854,307.3771926041933,2023-07-11,14.282660417204223,32.49619944742702,20.85374647168684,0.27227109635699087,1672.173109074357,0.503642761699106,4.15719259170603
EAST,2023-07-12,6.695974774077143,51.45735861468592,2023-07-12,24.372193297981323,23.338670994534862,23.817136520957877,3.1668754138950375,156.27515223989136,0.0734542140326534,-1.30931670800405
EAST,2023-07-13,37.07356244697694,228.74347532984527,2023-07-13,26.166538156952818,26.187315788687712,27.953335524582474,0.6872626692969324,970.8570872106192,0.3678940567923782,-0.7343303290613431
EAST,2023-07-14,27.299289489120028,441.23933403525933,2023-07-14,27.343768749118215,28.442669731376483,27.19654328843979,0.9662351685412748,776.4646748402783,0.45937222979367154,-0.22356230488586754
EAST,2023-07-15,29.24344957018547,96.47671923419428,2023-07-15,28.87470404550634,27.267519398357344,27.741433486304704,0.9547424138406334,797.3963284299169,0.23219096111819643,-0.9789459959374943
EAST,2023-07-16,28.066644076437743,276.16524630810795,2023-07-16,24.600286462545306,31.655894371156315,22.802457244791547,0.8463407883570228,888.4747202365533,0.34967105634028994,1.5127553424217
EAST,2023-07-17,26.3642480877415,248.1600917233626,2023-07-17,24.539215194909048,29.013288246568575,23.974615584674183,0.896761903203984,764.9135291736885,0.32068637397592825,0.6135059283778009
EAST,2023-07-18,8.420704820140582,27.56001712668949,2023-07-18,31.78902216909426,35.02456655658885,26.93199392797705,3.3743783268882726,294.9315364264024,0.06670738476048502,1.036664021671962
EAST,2023-07-19,31.73920262022646,231.01199049671092,2023-07-19,20.590560403440406,28.236993143267913,25.082266368027394,0.6289267531127787,896.2196467601256,0.3392651738725733,1.2461695273978235
EAST,2023-07-20,45.945066809086526,206.5835516527472,2023-07-20,21.472241952061555,30.297415886579497,21.728984580828943,0.45739080613909067,1392.0167970515745,0.4028032028694256,1.7570089980579762
EAST,2023-07-21,4.794678253980962,107.80979230107174,2023-07-21,24.800434215305096,18.89182585090008,22.966660756057205,4.279863890331982,90.580226585306,0.10162384320735884,-2.9436829814674
EAST,2023-07-22,76.14705801793404,569.6862477032465,2023-07-22,20.544972060380253,30.647892056263697,26.804954304897915,0.26630920981593686,2333.7468145356916,0.8246243651128528,2.0896851693476357
EAST,2023-07-23,16.341794011403955,89.61730407746144,2023-07-23,29.443328318282145,21.198993767126783,25.45799674541253,1.697824821291282,346.4295893914222,0.15441977130502071,-3.2057326189681388
EAST,2023-07-24,68.23243869658013,614.7791019238227,2023-07-24,26.537588875911425,27.69520785100741,26.42274743182204,0.3833114848404481,1889.711571882908,0.8109755448930138,-0.2979192233468262
EAST,2023-07-25,22.278687009141485,154.731724721733,2023-07-25,22.858135376475925,24.50612916584822,22.14336948407023,0.9819340484065785,545.964381491526,0.2330123322467303,-0.5604418594359927
EAST,2023-07-26,37.125489949869106,227.28491631785752,2023-07-26,24.221658294261196,24.237906592176014,23.914050530444367,0.6353140202554789,899.8441575936968,0.3671803257098518,-0.964229428346761
EAST,2023-07-27,28.582003577803974,234.70541585517907,2023-07-27,27.59255965826479,33.303197631411216,27.00712750507544,0.932748168517162,951.8721138533082,0.32394494332613716,1.3992859155238375
EAST,2023-07-28,37.72448639092649,188.24573325286048,2023-07-28,27.801642835780417,22.906272000524677,28.839606311766843,0.7179344499271294,864.1273463506536,0.3436000105990034,-2.2411972633789596
EAST,2023-07-29,64.65326722745037,297.460504592403,2023-07-29,11.5458439615929,31.427741760327528,23.67780795973164,0.17586091978626545,2031.906186385757,0.5714887122595308,4.412404086077878
EAST,2023-07-30,41.108577107814426,301.9709600256863,2023-07-30,29.239260872483143,22.713595433392527,22.60680537591968,0.6943777938071667,933.7235892693183,0.4413257641248076,-2.635784502199761
EAST,2023-07-31,54.05887695703315,303.8273392612436,2023-07-31,24.851862927527772,27.315313979909426,27.592345658339426,0.4513688673112906,1476.6351974826512,0.5159158607443948,-0.04458230781810152
EAST,2023-08-01,20.363761760091048,123.21718690934982,2023-08-01,30.74346015040686,31.69063351217155,21.519694774821055,1.4390471348467162,645.3405108682189,0.20040005686340756,0.1231390248670905
EAST,2023-08-02,2.68172113079445,187.1303427213242,2023-08-02,26.256868835965207,31.852660599179252,25.002682769776666,7.131683227268069,85.41995300084281,0.14446333769569114,1.2027859043883362
EAST,2023-08-03,41.818870687520295,402.7407291738488,2023-08-03,27.516096558563255,29.956645625321737,25.71271650491154,0.6426161203402059,1252.7530896372002,0.5149654402633179,0.26029157526545643
EAST,2023-08-04,25.5345683403319,402.1342958314276,2023-08-04,19.94730786003831,31.679012513364427,26.72990875248391,0.751747969071684,808.9099099767334,0.42236615480201,2.582363385317686
EAST,2023-08-05,32.54486493526392,304.8371423017544,2023-08-05,24.018143000502878,26.461610267052265,26.38899037296236,0.7160005874775156,861.189532110809,0.39482944338711345,-0.14936881779987438
EAST,2023-08-06,22.354281693355514,128.3339294587526,2023-08-06,19.385233571968634,30.76255566757974,23.534361856991293,0.8300505160680619,687.6748350006077,0.21520277453881498,2.393913380087497
EAST,2023-08-07,32.28276486181477,338.218003160061,2023-08-07,20.13435532000989,26.52656522490529,22.799952302480524,0.6049483990769645,856.3508677472101,0.4164076513315931,0.7591985347356789
EAST,2023-08-08,58.91500782408548,449.75530857665757,2023-08-08,27.063821760332587,31.729322702504003,23.014074294837677,0.45170355046591665,1869.3332952709563,0.6442223170887671,0.9760514214975822
EAST,2023-08-09,37.25645806795405,151.03000736684191,2023-08-09,25.801016371563982,25.727308103640965,26.911062166117922,0.674422507325018,958.508375564634,0.3152393775956423,-0.8098942387555436
EAST,2023-08-10,41.17939039286995,327.0194004419967,2023-08-10,16.543889008516377,27.833591563329907,16.933209088488873,0.3922268400378061,1146.1703330220537,0.45903186098781285,2.030054211710484
EAST,2023-08-11,37.803038592784375,298.43190026869365,2023-08-11,29.667004527562575,31.601382695060465,26.157705478124544,0.7645536433087307,1194.6282896067191,0.42016911505236054,0.3379004840987436
EAST,2023-08-12,35.38753270997836,114.59282734497418,2023-08-12,27.206276097986038,22.659934143522893,21.62641664131351,0.7476812543139372,801.8791607098718,0.2794865816018845,-2.1904838590826943
EAST,2023-08-13,25.96191092448326,233.12944981613697,2023-08-13,19.567868951730855,27.549219474492034,22.202332186134708,0.7257597210575268,715.2303820358017,0.3080246327075419,1.2418376485639657
EAST,2023-08-14,14.632203640480654,254.30100005939215,2023-08-14,17.072137068239314,26.37424516373361,22.51635881564816,1.0921132721192204,385.9133260997122,0.2585175336920593,1.4052354476440314
EAST,2023-08-15,39.22066391648433,159.67857291334548,2023-08-15,23.173540343980754,30.58865026972763,19.245294706625472,0.5761600651868689,1199.7071718878651,0.33233317416090713,1.4694817677343142
EAST,2023-08-16,8.689783599939176,56.17903752205164,2023-08-16,30.463186544227817,23.843581732011238,25.63825250250079,3.14384591049268,207.19556549864058,0.08800261101848927,-2.5245543034867097
EAST,2023-08-17,53.624672335398365,433.65209293320845,2023-08-17,24.112855285631603,26.45911488194772,29.649862200136813,0.44142791626423683,1418.861365829109,0.603150143118719,-0.1718405947085481
EAST,2023-08-18,35.69377641925598,481.7286784753667,2023-08-18,31.674542858959164,24.527113168705377,25.7014757874089,0.8632129464422514,875.4652936535589,0.5348637026889604,-2.564733978285978
EAST,2023-08-19,30.935869271801756,281.7564056630158,2023-08-19,33.663184640926424,30.830629083154662,22.43992676753121,1.0540870002448886,953.7723108838819,0.3697756092555632,-0.8402071816528105
EAST,2023-08-20,9.042982222727794,74.37071609564782,2023-08-20,23.72994968334998,25.999107076794512,23.617536183419425,2.3628389612846132,235.10946310224915,0.1025700635227614,-0.24343827030531795
EAST,2023-08-21,32.51322884942678,14.299617531194253,2023-08-21,31.157429711075476,27.119493888426884,28.33625866585673,0.9297053963694221,881.7423110750542,0.19392636441648003,-1.5509225168117664
EAST,2023-08-22,16.52011338979945,161.99051936611744,2023-08-22,25.30862172666371,18.267547792462192,28.58416389965752,1.4445466854911382,301.7819608850561,0.2054297485346042,-3.2753571411941134
EAST,2023-08-23,37.40418687995652,184.78644261118043,2023-08-23,19.206811439277633,23.936474478503143,25.453306087330578,0.5001228511702154,895.3243646412413,0.3393969715817272,0.07579001321217671
EAST,2023-08-24,17.206584784846587,117.19621151860187,2023-08-24,20.671675032133475,28.86743000092501,26.6992780330289,1.135395532793091,496.7098818315402,0.1783685519090294,1.4455173002233366
EAST,2023-08-25,13.941123089678397,132.43580328905384,2023-08-25,24.35161999398718,27.5481469687776,24.004430756625997,1.6298386572298387,384.05210778427937,0.17041239390082724,0.1500108135336423
EAST,2023-08-26,17.77264061347227,177.040185569476,2023-08-26,24.62008652271884,27.111663134087774,28.042793725922035,1.311487660667734,481.84584531566725,0.22291729189555343,-0.06207434323106603
EAST,2023-08-27,24.233368333686588,142.28477263196237,2023-08-27,31.380389143526042,26.86190238215543,24.49314005169606,1.2436068276161598,650.9543745703057,0.23547792871516254,-1.690806485282895
EAST,2023-08-28,39.94632136875515,296.01639698423344,2023-08-28,27.06688751616503,27.131432012867435,25.257580699664555,0.6610334362495117,1083.800902380534,0.4306327637501337,-0.6135028306252853
EAST,2023-08-29,46.58159176120652,360.55697073906407,2023-08-29,30.649972718547414,28.792136058879944,25.42656659065292,0.6441561028972652,1341.183527827859,0.5127821653876002,-0.8571405812537034
EAST,2023-08-30,51.313507378262884,479.2828359082706,2023-08-30,20.636895024484947,18.55129313648116,23.998453727169565,0.3944850203842366,951.9319172351436,0.6215923289659906,-2.111408778834548
EAST,2023-08-31,7.296809921721637,78.08212664816853,2023-08-31,16.67372984122143,19.820174368298424,25.27381732158267,2.009655518028492,144.62404498085283,0.09524963738830308,-0.7686999582404412
EAST,2023-09-01,45.39605543461512,194.9551359496041,2023-09-01,27.787091874079227,24.69358152555314,22.176439370785797,0.5989106533687746,1120.9911958131981,0.3916616849518999,-1.6202516702108365
EAST,2023-09-02,11.676047936840124,237.7292996279894,2023-09-02,26.68822124283486,24.240198125407556,29.221399637259065,2.1054055156474645,283.02971531076076,0.23033475532672976,-1.526206285830142
EAST,2023-09-03,37.33285546315312,304.44876182040974,2023-09-03,27.349826135976375,26.50085188553313,28.734205755087846,0.7134826196881153,989.3524730930372,0.4216644322385653,-0.8959621647949091
EAST,2023-09-04,39.15412245706378,213.43105735133972,2023-09-04,34.3208611271434,26.336147600776698,25.239187820176802,0.8547282078905398,1031.1687482081172,0.3690925451964373,-2.5433825551760867
EAST,2023-09-05,23.278901464261402,117.87796577570273,2023-09-05,30.172036799881543,24.229636557211172,24.777898672099163,1.2427266054147816,564.0393219301848,0.21321303272666087,-2.324720097796316
EAST,2023-09-06,21.44342025655527,197.93405337713043,2023-09-06,35.469917968194096,31.201299657033683,30.095996776645272,1.5804149974794528,669.0625810964871,0.25813139260042556,-1.124340246914513
EAST,2023-09-07,17.145042872251786,147.16186018169583,2023-09-07,43.585882416047355,21.790186877808846,35.64803308369426,2.4020820850581095,373.593688214411,0.19872258496146558,-6.2281910188897855
EAST,2023-09-08,8.349759208478309,56.1461392588596,2023-09-08,15.2625101467392,25.82905069319087,21.444706696657132,1.6323960656547434,215.66635387172352,0.08605511133171921,1.629719944003062
EAST,2023-09-09,42.01653043897155,235.94879953956718,2023-09-09,17.49914952539621,24.414358346125805,20.108484909773452,0.4068005798427332,1025.806630597954,0.4008525959412318,0.6305469238028181
EAST,2023-09-10,13.199062592323902,141.9065269908877,2023-09-10,25.193344795399607,26.793486450366984,27.78637984327877,1.7742963404513252,353.6489047249762,0.1727548725006668,-0.302818086377676
EAST,2023-09-11,14.51871629091106,101.68122202034586,2023-09-11,26.53329715875364,28.311471816126197,33.249252507827705,1.709761082125946,411.04622707646075,0.1524345142362234,-0.08398282593152354
EAST,2023-09-12,24.180674104317745,272.476147155946,2023-09-12,27.629250308264012,28.29779939892249,32.13564337856724,1.0972402960223535,684.2598651347033,0.32512510930197536,-0.3387591472725915
EAST,2023-09-13,10.234319089892136,178.80444901841184,2023-09-13,28.17023039370102,33.645413458857455,27.660500190329422,2.5075156018175275,344.33789724929863,0.1814641014475669,1.3857417660867117
EAST,2023-09-14,18.082626532335322,319.6402615396733,2023-09-14,26.346020575197123,28.743395225673908,25.033322431633852,1.3806286325707864,519.7560811371715,0.32319030480095234,0.10800219983711573
EAST,2023-09-15,13.13120041539316,350.6283173472261,2023-09-15,26.191182604278513,20.9408605103666,25.681538453648024,1.85342942102416,274.97863623241614,0.31657059165697,-2.5529270160222355
EAST,2023-09-16,10.734009999573523,48.37527638351382,2023-09-16,25.825683724477088,25.685175957428516,25.18171963009971,2.2009256618509556,275.7049355678431,0.09418294073983416,-0.830081573892379
EAST,2023-09-17,0.786019937592425,80.24668314545309,2023-09-17,22.64688567483758,28.262706806245053,25.673957908893748,12.680085590402667,22.215051040037743,0.059889531000616565,0.7858859095299815
EAST,2023-09-18,88.29745399595542,705.8372113560052,2023-09-18,18.823546000402374,23.015009400900638,21.70203377064487,0.21079599874431978,2032.1667337925057,0.9874667127341326,-0.15518750678794202
EAST,2023-09-19,41.520377241726486,252.24186549127896,2023-09-19,20.541696076815004,28.907240139028048,29.495297409606074,0.4831023948831959,1200.2395155896224,0.4093004379996425,1.4889300362757851
EAST,2023-09-20,38.89108577642087,146.01911227415934,2023-09-20,24.57325425864971,25.045036687609056,23.177120362426525,0.6160086590868041,974.0286700914115,0.32103060845238407,-0.7655360173592327
EAST,2023-09-21,32.16924208277055,197.11651730934628,2023-09-21,23.89311498662659,29.570232539187693,31.02576731206099,0.7203394918401721,951.2519689969479,0.31828208721666174,0.953378153247133
EAST,2023-09-22,45.101876671222485,400.36169917908387,2023-09-22,21.960622573892334,26.750502135017328,25.138019508989714,0.47634986164458026,1206.4978481868252,0.5319059022196371,0.4199030973456499
EAST,2023-09-23,39.1731020567651,258.1910180593809,2023-09-23,37.81698585622826,23.18979136780638,27.766067004789768,0.941350901973972,908.4160639261697,0.4001233487632247,-4.428315248675415
EAST,2023-09-24,37.34418064756387,367.1832941184151,2023-09-24,24.481128558636886,27.34468991509826,25.89884435117025,0.6384574698218842,1021.1650399410473,0.4650700197073247,0.05015530041036789
EAST,2023-09-25,23.10993641916798,89.0738698073256,2023-09-25,30.07056952132012,29.77133204730905,22.95680293720654,1.2472272426821207,688.0135907272502,0.1923566554835317,-0.38657188484350613
